id,message,from_id,year,month,day,hour,minute,second,reply
426476,دخل الجيش ع المنطقه الشرقيه من نابلس,5595774905,2023,3,15,21,7,10,
426477,عادي,2030887450,2023,3,15,21,7,10,
426478,وضع طريق واد كانا,6245625832,2023,3,15,21,7,23,
426479,دير شرف سالكه,1968092740,2023,3,15,21,7,29,
426480,شو وضع حاجز حواره؟,1666266921,2023,3,15,21,8,46,سالك بس مرات بفتشو
426481,قوات كبيرة تقتحم نابلس من شارع روجيب,5912318119,2023,3,15,21,8,54,
426482,سالك بس مرات بفتشو,5139432564,2023,3,15,21,9,11,
426483,دير شرف شباب,1968092740,2023,3,15,21,9,32,
426484,حوارة تفتيش على الي داخل,1524962641,2023,3,15,21,9,43,
426485,شباب الان اشتباكات على حاجز بيت فوريك الي قريب من المنطقه يحذر,5429747549,2023,3,15,21,10,45,
426486,"حاجز حوارة سالك للخارجين 

والداخلين  حاجز عشوائي التوقيف",5912318119,2023,3,15,21,11,10,
426487,ولا حدا بعرف دير شرف,1968092740,2023,3,15,21,11,13,
426488,"مباشر اقتحام نابلس الأن 

",5887587861,2023,3,15,21,11,36,"Rassd5  يقوم بإرسال رسائل مزعجة  
العقوبة مكتوم  حتى 16032023 1011"
426489,"Rassd5  يقوم بإرسال رسائل مزعجة  
العقوبة مكتوم  حتى 16032023 1011",5811611567,2023,3,15,21,11,40,
426490,"مباشر اقتحام نابلس الأن 

",5680297914,2023,3,15,21,12,43,
426491,شارع روجيب فاتح حد بعرف,276920851,2023,3,15,21,13,8,فش عليه اشي بس لقدام راح تلاقي جيش
426492,للي رايح جهت حاجز حوارة,276920851,2023,3,15,21,13,28,
426493,فاتح الجيش دخل منو بتجاه قبر يوسف,5639212711,2023,3,15,21,13,30,بالموت تا مرقنا قبل شوي
426494,بالموت تا مرقنا قبل شوي,5139432564,2023,3,15,21,14,0,
426495,الشارع كلو جيش,5139432564,2023,3,15,21,14,10,
426496,فش عليه اشي بس لقدام راح تلاقي جيش,5139432564,2023,3,15,21,14,49,
426497,شارع القدس؟,694368157,2023,3,15,21,15,36,
426498,دير شرف سالك,1968092740,2023,3,15,21,16,23,
426499,حاجز,802066309,2023,3,15,21,16,44,
426500,حواره,802066309,2023,3,15,21,16,47,
426501,كيف,802066309,2023,3,15,21,16,52,
426502,ع الطالع,802066309,2023,3,15,21,16,57,
426503,شو وضع طريق رام الله طولكرم,2004563855,2023,3,15,21,19,43,
426504,حاجز حوارة سالك عالطالع والفايت,5778773186,2023,3,15,21,25,34,
426505,,5745702921,2023,3,15,21,30,31,
426506,بيان العرين الان,5745702921,2023,3,15,21,30,39,
426507,"مباشر اقتحام نابلس الأن 

",5680297914,2023,3,15,21,30,57,
426508,,1112824069,2023,3,15,21,31,21,
426509,,1112824069,2023,3,15,21,31,38,
426510,بيان العرين الان  الله اكبى,5745702921,2023,3,15,21,32,3,فش منو وهاي صفحه طرق مش اخبار
426512,,5331279468,2023,3,15,21,32,49,
426513,تتهبلوش يعمي,5682252486,2023,3,15,21,32,57,
426514,فش منو,929498037,2023,3,15,21,33,1,
426515,"انفروا خفافا وثقالا وجاهدوا بأموالكم وأنفسكم في سبيل الله ۚ ذٰلكم خير لكم إن كنتم تعلمون   

عليكم بالجهاد والقتال فى سبيل الله

كتائب القسام  كتيبة نابلس",1373688783,2023,3,15,21,33,7,
426516,فش منو وهاي صفحه طرق مش اخبار,5433091299,2023,3,15,21,33,10,
426517,مش هاي صفحة العرين,5682252486,2023,3,15,21,33,13,
426518,ممنوع اخبار هون,5680297914,2023,3,15,21,33,24,
426519,هلاء بحذف كمان شوي بخظر,5680297914,2023,3,15,21,33,30,
426520,روء,2072501392,2023,3,15,21,33,54,
426521,,5971496324,2023,3,15,21,37,2,
426522,حوارة سالكة في جيبات جيش ع الشارع بس سالكة الطريق,5331279468,2023,3,15,21,37,48,
426523,مش,5728610127,2023,3,15,21,38,18,
426524,من رام الله ل حوارة تمام الطريق,5331279468,2023,3,15,21,39,48,بس وهو داخل ع نابلس لا
426525,بس وهو داخل ع نابلس لا,1063093403,2023,3,15,21,40,38,اه لانه اقتحموا من عند حوارة
426526,اه لانه اقتحموا من عند حوارة,5331279468,2023,3,15,21,41,27,
426527,انا مرقت من ٥ دقايق سالك حوارة فايت طالع,938419190,2023,3,15,21,41,53,
426528,بس في جب وشوية مستوطنين بحكوش,938419190,2023,3,15,21,42,5,حوارة ل نابلس ؟
426529,حوارة ل نابلس ؟,5331279468,2023,3,15,21,42,17,
426530,شو وضع طريق صره,5786616415,2023,3,15,21,44,19,سالك
426532,كيف الطريق من نابلس لرام الله,1419217774,2023,3,15,21,44,54,
426533,سالك,5040216874,2023,3,15,21,46,27,
426534,حوارة حاجز بوقفو يلي داخل عنابلس,1419217774,2023,3,15,21,48,2,
426535,الطالع سالك,1419217774,2023,3,15,21,48,13,
426536,,5971496324,2023,3,15,21,48,21,داخل ع نابلس ؟ لا حاليا استنالك شوي لانه من شارع القدس لبعده في مواجهات
426537,صره حاجز بوقفو الي خارج من نابلس,5540586560,2023,3,15,21,48,28,
426538,الي داخل لا,5540586560,2023,3,15,21,48,33,
426539,لااااا,1079951636,2023,3,15,21,48,59,
426541,"فلسطين  يقوم بإرسال رسائل مزعجة  
العقوبة مكتوم  حتى 16032023 1049",5811611567,2023,3,15,21,49,41,
426542,اغلاق حاجز بيت فوريك بشكل كامل وتم التأكد من تواجد 3 سيارتت اسعاف نجمة داوود الحمراء ,1463857587,2023,3,15,21,50,37,
426543,داخل ع نابلس ؟ لا حاليا استنالك شوي لانه من شارع القدس لبعده في مواجهات,1063093403,2023,3,15,21,51,16,وشارع القدس سألك
426544,شباب في اشي على حاجز 17,5429747549,2023,3,15,21,51,45,لا
426545,حوارة هلا دخلت منها في مخصوم بحكوش مع حد,5490169111,2023,3,15,21,51,48,
426546,وشارع القدس سألك,5490169111,2023,3,15,21,52,28,
426547,"شباب الكل يروح على مجموعة عرين الاسود الاخبارية 

Palestinenow226",877454997,2023,3,15,21,52,30,"Aslamshabug  يقوم بإرسال رسائل مزعجة  
العقوبة مكتوم  حتى 16032023 1052"
426548,"Aslamshabug  يقوم بإرسال رسائل مزعجة  
العقوبة مكتوم  حتى 16032023 1052",5811611567,2023,3,15,21,52,31,
426549,قناصصصصة,1353134955,2023,3,15,21,53,5,
426550,"يرجى الانتبااه

قناص بهاي العماره على الشباك الاخير
بجانب مسجد ابو بكر الصديق",1353134955,2023,3,15,21,53,5,"daaalal1  أعاد توجيه منشور من قناة غير مصرح بها 
العقوبة مكتوم  حتى 16032023 1053"
426551,"daaalal1  أعاد توجيه منشور من قناة غير مصرح بها 
العقوبة مكتوم  حتى 16032023 1053",5811611567,2023,3,15,21,53,6,
426552,حواره سالكه يا اخوان بس ديرو بالكم الجيش يوقفوا سيارات تفتيش عشوائي خصوصا المعتم والي بدون نمر,5331553034,2023,3,15,21,53,49,
426553,لا,1273258572,2023,3,15,21,55,4,
426554,انا دخلت من حوارة بل شوي يجد جيش كتير ونابلس الشباب عاملين تصعيد وعند مفرق بيت فوريك مسكرة وشارع عمان مسكر,1773250918,2023,3,15,22,1,46,"يا رجل حرب نابلس شو تصعيد 
الفوتة ع نابلس من المنطقة الغربية"
426555,"يا رجل حرب نابلس شو تصعيد 
الفوتة ع نابلس من المنطقة الغربية",1079951636,2023,3,15,22,2,28,
426556,صره ايش وضعها,5027958487,2023,3,15,22,2,37,
426557,ااه والله حرب,1773250918,2023,3,15,22,2,45,
426558,الله اكبررررررررررر توثيق اصابة جندي بكوعع,5921926553,2023,3,15,22,2,50,
426559,ندخل من صره ولا دير شرف,5027958487,2023,3,15,22,3,1,صرة كانت سالكة للداخل مع وجود للجيش
426560,؟,5027958487,2023,3,15,22,3,2,
426561,للي دخل,5027958487,2023,3,15,22,3,7,
426562,الجهتين سالكات,1278989564,2023,3,15,22,3,12,شكرا اختي
426563,صرة كانت سالكة للداخل مع وجود للجيش,1079951636,2023,3,15,22,3,19,شكرا صديقي
426564,شكرا اختي,5027958487,2023,3,15,22,3,27,
426565,شكرا صديقي,5027958487,2023,3,15,22,3,40,
426566,"مرحبا
لو بدي اطلع هلا من نابلس ل بورين كيف الطرق؟",5843971066,2023,3,15,22,4,48,اذا مش ضروري بلاش جهة شارع القدس وشارع عمان صعبه الامور  وطريق يتسهار خطر
426567,هلا مرق قريبي طالع من مادما سالكه توكل ع الله والانتباه واجب,1049249001,2023,3,15,22,6,8,
426568,,5971496324,2023,3,15,22,6,10,
426569,,5971496324,2023,3,15,22,7,41,بس انتبه لقدام عن مفرق بلاطة والضاحية
426570,اذا مش ضروري بلاش جهة شارع القدس وشارع عمان صعبه الامور  وطريق يتسهار خطر,5982242917,2023,3,15,22,9,4,"في تعزيزات قادمة من حوارة 
برايي تطول بالك ع مشوارك لا تنتهي الاحداث"
426571,"في تعزيزات قادمة من حوارة 
برايي تطول بالك ع مشوارك لا تنتهي الاحداث",1079951636,2023,3,15,22,9,36,
426572,بس انتبه لقدام عن مفرق بلاطة والضاحية,1063093403,2023,3,15,22,9,39,
426573,لو سمحتو كيف الطريق من طولكرم لدير شرف,5295877784,2023,3,15,22,15,54,ما حدا بلغ على اشي سالكة
426574,في مجال حد يرد,5295877784,2023,3,15,22,16,51,
426575,سالكة توكل على الله,1278989564,2023,3,15,22,17,3,
426576,كيف الطريق من قلقيلية لنابلس بكون بكرا,5868956429,2023,3,15,22,17,6,لبكرا بصير خير
426577,ما حدا بلغ على اشي سالكة,1079951636,2023,3,15,22,17,8,
426578,,5882894478,2023,3,15,22,17,17,"٦٧٧٥٥  أعاد توجيه منشور من قناة غير مصرح بها 
العقوبة مكتوم  حتى 16032023 1117"
426579,"٦٧٧٥٥  أعاد توجيه منشور من قناة غير مصرح بها 
العقوبة مكتوم  حتى 16032023 1117",5811611567,2023,3,15,22,17,18,
426580,سالكة ان شاء الله,1079951636,2023,3,15,22,17,28,
426581,لبكرا بصير خير,1278989564,2023,3,15,22,17,30,
426582,معاي اولاد الصغار بحكو نابلس حرب,5295877784,2023,3,15,22,17,45,ما تخاطر للصباح رباح
426583,تمرقش من شارع عمان وشارع القدس,929498037,2023,3,15,22,18,4,
426584,ما تروح الوضع خربان,5430140108,2023,3,15,22,18,9,
426585,المنطقه الشرقيه,1049249001,2023,3,15,22,18,12,
426586,انا جاي من طولكرم,5295877784,2023,3,15,22,18,34,"طريقك منيحة طالما ما توصل المنطقة الشرقية 
توكل على الله"
426587,الي مالو طلعه ضروريه يستنى الوضع بخوف,1677806551,2023,3,15,22,18,36,
426588,ما تخاطر للصباح رباح,1802898820,2023,3,15,22,18,51,
426589,بدي اروح على دير شرف,5295877784,2023,3,15,22,18,57,سالكة توصلش منطقة بعد المحافظة
426590,"طريقك منيحة طالما ما توصل المنطقة الشرقية 
توكل على الله",1278989564,2023,3,15,22,19,4,
426591,"اخوي سالكة الطريق
الجيش بالمنطقة الشرقية",1478438153,2023,3,15,22,19,16,
426592,حوارة سالك؟؟؟؟,5056777935,2023,3,15,22,19,40,الحاجز سالك مع تواجد للجيش
426593,سالكة توصلش منطقة بعد المحافظة,929498037,2023,3,15,22,19,45,
426594,الحاجز سالك مع تواجد للجيش,1278989564,2023,3,15,22,19,55,
426595,منوين جاي على دير شرف,5513360364,2023,3,15,22,20,4,
426598,"يا اهلنا في مدينة نابلس والمخيمات والقرى
دعوة  لكل الشرفاء  لكل الشرفاء
والاحرار  للرجال الرجال الذين لا يرضون العار ولم يقفو مكثفي الايادي للاحتلال 
انزلوا الى الشوارع  احرقوا الارض تحت اقدام الصهاينة  وأشعلوا الاطارات المطاطية قدر الامكان 
عار على كل من يحمل بندقية ولا ينزل بها لميدان الشرف والعزة  عار على كل الجالسين في بيوتهم  عن الجهاد  عار على من يسمع النداء ولم يهب للدفاع عن نابلس ورجال نابلس كونو سندا للمقاومة فهي الشرف والعزة للدفاع عن ارضنا ومخيمنا الصامد

نوجه تحيتنا الى كامل الفصائل المشتبكة في ساحة الميدان والعار لمن يمتلك البنادق ولم يفكر بالاشتباك والدفاع عن مدينتنا الحبيبة

كتائب القسام  كتيبة نابلس",1730343612,2023,3,15,22,21,6,
426599,المنطقة الشرقية حرب رسمي,1773250918,2023,3,15,22,22,23,
426600,كيف صرة للخارج,2078781999,2023,3,15,22,25,34,في جيش عاملين محسوم قاعدين عالعتمه
426601,سالك,2008005872,2023,3,15,22,26,6,
426602,,2100878401,2023,3,15,22,40,46,
426603,"حاجز نابلس سالك و شارع القدس سالك 
جنديين عالحاجز وبوقفوش سيارات
على دوار سلمان الفارسي فش اشي برضو",221123887,2023,3,15,22,52,51,
426604,دير شرف كيف الطريق لطولكرم,5117858349,2023,3,15,22,55,21,
426605,سالكه,5129667574,2023,3,15,22,57,25,
426606,قال شباب مستهدفين شافي شمرون,5455763358,2023,3,15,22,57,45,
426607,في جيش عاملين محسوم قاعدين عالعتمه,5129667574,2023,3,15,22,58,7,مرقت قبل ١٠ دقايق ما كان في اشي
426608,نعم صحيح,1415284821,2023,3,15,22,58,36,
426609,דיווח ערבי על ירי שמבוצע כעת לעבר מחסום צהל סמוך לשבי שומרון,1415284821,2023,3,15,22,58,44,
426611," تم إعادة تشغيل البوت
 تم تحديث قائمة المشرفين 
GHSecurityBot تم الكشف عن ",5811611567,2023,3,15,23,0,7,
426612,مرقت قبل ١٠ دقايق ما كان في اشي,2078781999,2023,3,15,23,1,27,
426613,حاجز عناب هو نفسو شافي شمرون ؟؟,5117858349,2023,3,15,23,2,8,لا عناب طول كرم وشافي شمرون عند سبسطية
426614,لا,1643860888,2023,3,15,23,2,19,
426615,عناب سالك,1197430355,2023,3,15,23,2,31,
426616,"لا 
عناب الي قبل عنبتا لطولكرم
شافي شمرون باتجاه جنين",1278989564,2023,3,15,23,2,39,كيف وضع صرة ؟
426617,لا عناب طول كرم وشافي شمرون عند سبسطية,1953406188,2023,3,15,23,2,40,
426618,كيف وضع صرة ؟,5008001748,2023,3,15,23,5,26,
426619,كيف وضع صرة ؟,5008001748,2023,3,15,23,6,34,سالك
426620,سالك,1609242690,2023,3,15,23,6,50,
